itm_id,branch_stock_from_branch,branch_stock_from_main,diff
106726,32.01,26.01,6
106808,36,43,-7
106814,5,2,3
106859,15,17,-2
106865,7,8,-1
106881,73,57,16
106886,11.02,14.02,-3
106890,4,8,-4
106891,6,15,-9
106905,2,3,-1
106906,2,8,-6
106914,9,12,-3
106915,2,3,-1
106917,2,3,-1
106921,5,6,-1
106931,36.02,39.02,-3
106933,62,67,-5
106963,35,36,-1
106964,50,54,-4
106972,3,4,-1
107015,1,0,1
107028,1,2,-1
107042,2,3,-1
107098,4,5,-1
107124,9,6,3
107126,6.02,8.02,-2
107127,8,12,-4
107129,3,7,-4
107132,12,9,3
107144,18,20,-2
107153,2,3,-1
107155,0,1,-1
107162,13,19,-6
107169,0,2,-2
107173,12,15,-3
107179,4,6,-2
107185,1,2,-1
107188,17.02,44.02,-27
107195,13,17,-4
107221,20,22,-2
107222,208,50,158
107224,15.01,18.01,-3
107239,360,420,-60
107242,10,14,-4
107315,9.01,12.01,-3
107398,0,1,-1
107409,0,1,-1
107412,1,2,-1
107415,5,1,4
107418,39.02,48.02,-9
107420,13,15,-2
107425,0,1,-1
107440,100,155,-55
107443,5,6,-1
107444,14,15,-1
107455,4,6,-2
107456,7,12,-5
107457,3,7,-4
107459,4,8,-4
107462,112,120,-8
107463,4,5,-1
107464,95.97,81.97,14
107465,7,6,1
107473,14,0,14
107484,210,150,60
107509,7,8,-1
107512,6,7,-1
107529,4,2,2
107536,0,1,-1
107543,1,0,1
107546,20,24,-4
107550,10,12,-2
107558,15,16,-1
107566,9,10,-1
107569,0,1,-1
107571,3,4,-1
107580,1,2,-1
107583,0,1,-1
107587,1,2,-1
107598,0,1,-1
107610,0,1,-1
107632,0,1,-1
107656,36,40,-4
107657,20.01,23.01,-3
107659,0.01,11.01,-11
107660,40.9,57.9,-17
107683,3,9,-6
107696,10,8,2
107755,537,417,120
107760,0,1,-1
107769,23,14,9
107788,29,6,23
107796,0,1,-1
107808,5,6,-1
107862,482,388,94
107869,258.68,206.68,52
107877,0,1,-1
107881,5,7,-2
107886,47,48,-1
107900,44.01,48.01,-4
107908,12,18,-6
107909,34,35,-1
107955,1,2,-1
107956,6,4,2
107959,55.04,45.04,10
107977,9,11,-2
107984,1,4,-3
107986,25,21,4
108006,9.03,11.03,-2
108009,10,8,2
108011,7,8,-1
108023,5,6,-1
108028,0,3,-3
108035,164.01,186.01,-22
108068,0,1,-1
108091,58.01,23.01,35
108112,7,8,-1
108121,10,11,-1
108132,3,5,-2
108148,376.8,496.8,-120
108151,4,0,4
108161,3,5,-2
108162,2,3,-1
108195,0,3,-3
108197,16,17,-1
108210,16,15,1
108211,9,6,3
108219,2,1,1
108223,29,22,7
108224,287.88,301.88,-14
108225,0,1,-1
108236,1,2,-1
108251,1,2,-1
108269,23,29,-6
108310,1,0,1
108315,4,6,-2
108318,43.03,40.03,3
108320,58.01,62.01,-4
108334,16,22,-6
108364,84.01,91.01,-7
108376,12,13,-1
108378,19,26,-7
108389,93,66,27
108391,42,43,-1
108409,1,2,-1
108414,40,38,2
108424,38.01,42.01,-4
108426,58.49,63.49,-5
108429,21.5,25.5,-4
108468,26,28,-2
108471,13,14,-1
108472,20,22.5,-2.5
108473,17.34,20.34,-3
108481,11,2,9
108482,3,2,1
108488,42,44,-2
108493,4,1,3
108498,49,24,25
108522,31,28,3
108524,24,27,-3
108556,18,19,-1
108560,5,0,5
108585,9.01,12.01,-3
108587,22,15,7
108588,90,92,-2
108609,25,22,3
108618,1,3,-2
108632,45.01,30.01,15
108636,0,3,-3
108651,2,0,2
108654,0,3,-3
108667,2,6,-4
108668,4,5,-1
108674,4,2,2
108676,6,7,-1
108682,3.5,6.5,-3
108692,19,16,3
108700,1,2,-1
108721,17,18,-1
108728,15.01,21.01,-6
108731,5,1,4
108742,3,4,-1
108746,88,159,-71
108781,12,14,-2
108782,25,13,12
108785,11,9,2
108793,6,8,-2
108815,24,27,-3
108830,9,6,3
108832,15.01,9.01,6
108844,26,29,-3
108850,9,6,3
108868,19.01,31.01,-12
108876,6,8,-2
108882,29,25,4
108913,11,5,6
108919,1,2,-1
108920,0,1,-1
108926,0,1,-1
108942,29,32,-3
108959,4,0,4
108963,6,2,4
108974,22.94,8.94,14
109000,5,2,3
109001,12,10,2
109004,2,0,2
109005,27,28,-1
109016,33,34,-1
109017,299,12,287
109026,60.02,75.02,-15
109027,7,1,6
109029,39.01,38.01,1
109050,17.02,15.02,2
109053,8,9,-1
109065,2,3,-1
109070,7,5,2
109090,49.01,56.01,-7
109091,16.01,19.01,-3
109094,69,68,1
109118,50,0,50
109130,8,10,-2
109131,10,4,6
109182,8,11,-3
109193,0,1,-1
109202,5,7,-2
109239,8,3,5
109244,2,4,-2
109277,5,3,2
109294,9,10,-1
109297,0,3,-3
109303,21,22,-1
109336,0,1,-1
109338,8.02,9.02,-1
109351,0,2,-2
109372,183,187,-4
109373,28,58,-30
109398,14,21,-7
109402,9.02,7.02,2
109420,12,18,-6
109421,16,18,-2
109423,0,1,-1
109442,5,0,5
109452,88,96,-8
109484,6,4,2
109497,32.02,36.02,-4
109535,6,4,2
109564,2,3,-1
109576,3,5,-2
109588,1,2,-1
109589,1,3,-2
109619,8,9,-1
109629,22,18,4
109630,26.01,20.01,6
109645,17,20,-3
109650,2,3,-1
109655,3,4,-1
109656,39,17,22
109685,59,64,-5
109703,7,8,-1
109704,14,15,-1
109750,54,58,-4
109752,4,5,-1
109763,2,8,-6
109779,3.02,6.02,-3
109785,20,6,14
109794,4,6,-2
109827,0,20,-20
109834,10,5,5
109837,5,6,-1
109843,76,81,-5
109845,1,0,1
109866,29,24,5
109875,23,24,-1
109900,10,12,-2
109902,5,2,3
109903,8,4,4
109904,5,0,5
109909,25,20,5
109912,77,73,4
109914,5,4,1
109926,29,20,9
109930,40.01,44.01,-4
109931,12.01,15.01,-3
109937,23.02,26.02,-3
109948,5,2,3
109953,42.01,35.01,7
109957,22,7,15
110031,78.01,77.01,1
110051,28,24,4
110067,22.01,11.01,11
110068,40,33,7
110069,6,7,-1
110070,46,51,-5
110083,4,5,-1
110105,51,59,-8
110108,8,11,-3
110112,20,22,-2
110120,11,5,6
110130,19.01,13.01,6
110139,8,9,-1
110152,4,0,4
110153,158,147,11
110155,90,105,-15
110171,4,7,-3
110174,19,13,6
110175,58.02,61.02,-3
110176,1,2,-1
110178,11,15,-4
110193,5,6,-1
110195,2,3,-1
110196,16.01,19.01,-3
110197,1,2,-1
110198,0,4,-4
110199,6,8,-2
110201,9,10,-1
110204,13,18,-5
110210,39,27,12
110216,112.01,142.01,-30
110226,12,13,-1
110229,19,14,5
110282,648,736,-88
110293,43.01,26.01,17
110304,61,71,-10
110308,16.05,13.05,3
110309,29,21,8
110310,9,10,-1
110311,2,3,-1
110312,18.02,9.02,9
110317,17,11,6
110334,2,3,-1
110340,6,8,-2
110343,35,38,-3
110394,24.02,21.02,3
110399,0,2,-2
110401,3,5,-2
110407,68.01,54.01,14
110430,21,17,4
110436,0,1,-1
110438,12,13,-1
110439,2,3,-1
110442,0,2,-2
110443,21,23,-2
110449,0,3,-3
110451,6,4,2
110474,25,27,-2
110476,34.02,28.02,6
110479,20,21,-1
110490,4,5,-1
110525,116.02,122.02,-6
110538,6,8,-2
110553,11,12,-1
110556,30.01,24.01,6
110585,16,13,3
110606,10,11,-1
110609,123,131,-8
110611,31.01,32.01,-1
110612,134,149,-15
110614,10,14,-4
110617,4,11,-7
110619,15,17,-2
110620,19,17,2
110656,7,4,3
110687,1,3,-2
110691,9,10,-1
110709,5,9,-4
110712,60.02,67.02,-7
110725,11,9,2
110781,4,5,-1
110783,1,2,-1
110784,3,4,-1
110831,111.02,116.02,-5
110835,0,1,-1
110838,3,6,-3
110844,7,9,-2
110847,7,12,-5
110851,0,1,-1
110868,29,17,12
110870,51.01,54.01,-3
110871,13,16,-3
110875,14,15,-1
110878,47,64,-17
110880,0,1,-1
110893,12.02,6.02,6
110894,1,0,1
110897,20.03,8.03,12
110899,3,4,-1
110904,2,8,-6
110908,19.02,24.02,-5
110920,21,23,-2
110921,1,0,1
110924,41.01,38.01,3
110931,3,4,-1
110939,1,0,1
110947,2,0,2
110964,15,16,-1
110973,80.02,89.02,-9
110992,1,4,-3
110995,1,0,1
111026,2,5,-3
111027,25,26,-1
111036,13,3,10
111037,16,18,-2
111041,14,9,5
111070,1,2,-1
111097,24,26,-2
111106,1,2,-1
111109,0,1,-1
111117,33,27,6
111119,14.01,15.01,-1
111123,33,37,-4
111124,13,14,-1
111125,16,0,16
111132,8,4,4
111133,37.02,42.02,-5
111134,19,20,-1
111139,11,9,2
111154,18,21,-3
111157,0,1,-1
111161,12,11,1
111168,18,19,-1
111175,390,530,-140
111177,12,14,-2
111191,0.01,7.01,-7
111194,21,24,-3
111197,59.02,60.02,-1
111209,23,16,7
111211,50.01,56.01,-6
111232,147.8,116.8,31
111235,1,5,-4
111236,19,21,-2
111237,9.67,10.67,-1
111247,5,6,-1
111250,3,5,-2
111253,42,34,8
111262,20,23,-3
111267,1,0,1
111271,1,2,-1
111281,27,29,-2
111286,28,32,-4
111308,3,0,3
111317,6,7,-1
111319,2,7,-5
111323,2,4,-2
111325,11,12,-1
111328,0,1,-1
111336,168,180,-12
111337,228,216,12
111344,46.97,61,-14.03
111354,9,6,3
111356,39,42,-3
111359,25,24,1
111372,3,4,-1
111373,1,7,-6
111385,5,7,-2
111398,28,29,-1
111417,15,19,-4
111419,3,4,-1
111420,35,36,-1
111422,0,2,-2
111426,0,1,-1
111430,0,1,-1
111446,46,50,-4
111448,199.9,289.9,-90
111450,9,12,-3
111452,4,1,3
111457,110.01,121.01,-11
111483,79.02,64.02,15
111484,39.02,47.02,-8
111486,0,1,-1
111505,144.84,116.84,28
111511,17,18,-1
111558,252,280,-28
111577,0,1,-1
111592,114.8,120.8,-6
111597,13.01,19.01,-6
111600,46,53,-7
111603,270.89,313.89,-43
111607,26,22,4
111608,14,20,-6
111612,4.01,7.01,-3
111627,71,74,-3
111631,6,7,-1
111634,2,3,-1
111642,3,4,-1
111643,6,8,-2
111645,9,11,-2
111656,10,7,3
111662,5,3,2
111666,9,4,5
111671,36,32,4
111674,80.01,92.01,-12
111675,18,13,5
111676,18,16,2
111679,0,2,-2
111681,25.01,16.01,9
111682,3.01,0.01,3
111727,2,3,-1
111735,2,3,-1
111743,0,1,-1
111762,1,2,-1
111765,20,26,-6
111769,0,20,-20
111790,22,28,-6
111812,20,12,8
111832,5,6,-1
111845,23,25,-2
111851,12,14,-2
111854,28.01,31.01,-3
111857,12,6,6
111860,8,3,5
111895,34,36,-2
111902,28,35,-7
111920,38,40,-2
111921,50.03,64.03,-14
111926,35.01,38.01,-3
111929,26,27,-1
111931,80,40,40
111932,20,15,5
111942,14,15,-1
111943,4,2,2
111957,24,26,-2
111959,6,9,-3
111963,45,60,-15
111968,2,3,-1
111974,54.01,58.01,-4
111979,13.02,10.02,3
111980,1,2,-1
111984,4,5,-1
112010,120,85,35
112047,0,1,-1
112059,1,3,-2
112089,34.01,38.01,-4
112090,7,10,-3
112091,4,2,2
112094,2,3,-1
112100,71,74,-3
112117,25,27,-2
112144,2,3,-1
112156,3,4,-1
112160,30,26,4
112177,30,45,-15
112181,5,4,1
112198,2,0,2
112213,30,21,9
112225,3,4,-1
112228,45,52,-7
112229,22,14,8
112235,1,2,-1
112255,29,33,-4
112257,8,7,1
112261,19,22,-3
112262,3,4,-1
112264,24,27,-3
112269,22,25,-3
112270,5,9,-4
112274,6,10,-4
112277,7,1,6
112284,37,18,19
112285,107,60,47
112289,0,18,-18
112290,39,24,15
112297,39.02,31.02,8
112299,1,0,1
112306,14,10,4
112307,4,0,4
112308,5,6,-1
112309,11,8,3
112317,0,1,-1
112319,0,1,-1
112320,117.02,132.02,-15
112322,38.99,26.99,12
112339,16.02,13.02,3
112354,0,1,-1
112376,6.02,7.02,-1
112378,10,13,-3
112385,24,27,-3
112389,7,5,2
112392,1,0,1
112400,3,4,-1
112401,21,18,3
112403,30,33,-3
112409,12,15,-3
112420,8,18,-10
112425,1,0,1
112439,25,26,-1
112442,3,5,-2
112443,9,10,-1
112444,49,50,-1
112458,70,56,14
112465,11,9,2
112466,10,0,10
112467,10,0,10
112468,2,0,2
112470,13,15,-2
112471,3,5,-2
112473,8.02,2.02,6
112477,27.02,31.02,-4
112479,2,3,-1
112485,42.98,40.98,2
112486,25,27,-2
112489,3,4,-1
112490,28.02,11.02,17
112495,163,123,40
112499,31.02,22.02,9
112501,16.02,17.02,-1
112515,2,3,-1
112517,27,29,-2
112518,27.02,28.02,-1
112530,96,107,-11
112534,43,62,-19
112537,0,1,-1
112540,14,16,-2
112543,45,56,-11
112544,3,11,-8
112562,7,9,-2
112575,12.01,18.01,-6
112578,12,16,-4
112599,33,25,8
112602,2,0,2
112635,10,8,2
112637,25,31,-6
112655,3,5,-2
112662,5,4,1
112663,4,5,-1
112689,1,2,-1
112692,11,5,6
112696,13,8,5
112700,12,13,-1
112713,17,18,-1
112714,110,116,-6
112722,8,9,-1
112729,11,12,-1
112736,22.01,24.01,-2
112737,16,18,-2
112738,35,38,-3
112749,19,21,-2
112753,8,13,-5
112759,11,12,-1
112762,214,284,-70
112764,38,44,-6
112778,10.01,13.01,-3
112780,10,12,-2
112787,1,2,-1
112794,0,1,-1
112801,8.01,10.01,-2
112802,18.99,12.99,6
112810,2,4,-2
112835,10,0,10
112846,22,24,-2
112848,117.5,122.5,-5
112871,2,3,-1
112882,1,2,-1
112887,0,1,-1
112891,2,0,2
112893,12,17,-5
112894,2,0,2
112910,120,136,-16
112911,20,21,-1
112917,2,4,-2
112920,39,32,7
112923,0,4,-4
112933,0,18,-18
112934,1,5,-4
112935,46.01,73.01,-27
112936,8,12,-4
112940,95,86,9
112950,87.7,88.7,-1
112978,0,8,-8
112981,17,19,-2
112983,4.01,7.01,-3
112987,0.02,11.02,-11
112990,2,1,1
112991,44,43,1
113001,5,7,-2
113010,14,15,-1
113019,5,4,1
113021,2,3,-1
113022,90,60,30
113023,49.02,43.02,6
113029,4,2,2
113031,18,12,6
113067,125.03,141.03,-16
113076,21,27,-6
113078,22,25,-3
113079,4,5,-1
113081,26,28,-2
113085,46.01,31.01,15
113087,61,63,-2
113091,4,5,-1
113093,1834.1,350.1,1484
113115,26,29,-3
113121,15,10,5
113124,0,1,-1
113128,58.01,52.01,6
113132,0.02,3.02,-3
113159,2.01,5.01,-3
113160,20,21,-1
113163,9,8,1
113174,22,17,5
113175,52,36,16
113176,26,32,-6
113188,65.01,42.01,23
113193,21,18,3
113199,0,1,-1
113206,8,6,2
113213,5,6,-1
113227,10,16,-6
113259,1,10,-9
113260,35,41,-6
113262,2,3,-1
113270,2,3,-1
113278,1,2,-1
113285,14,12,2
113289,0,1,-1
113322,0,1,-1
113331,1,9,-8
113332,1,2,-1
113337,7,8,-1
113342,94.03,112.03,-18
113346,5,0,5
113372,0,1,-1
113432,13,11,2
113447,4,7,-3
113449,45,48,-3
113454,48.01,62.01,-14
113460,15,19,-4
113467,18,19,-1
113469,13,9,4
113470,6,9,-3
113477,21.01,24.01,-3
113505,15,10,5
113553,1,2,-1
113569,37,41,-4
113577,4,6,-2
113587,16,12,4
113602,15,17,-2
113603,0,3,-3
113619,34,41,-7
113620,3.01,5.01,-2
113625,1,2,-1
113627,22,33,-11
113629,39.02,41.02,-2
113654,1,2,-1
113657,9,5,4
113665,109.01,115.01,-6
113671,2,3,-1
113678,89,69,20
113689,21,19,2
113707,88.01,130.01,-42
113713,12.01,15.01,-3
113714,7,9,-2
113722,6,0,6
113728,85.96,77.96,8
113739,14,12,2
113742,22,17,5
113743,21,18,3
113746,6,7,-1
113770,3,5,-2
113774,1,2,-1
113781,4,5,-1
113782,0,3,-3
113824,6,8,-2
113834,9,10,-1
113845,30,32,-2
113846,1,4,-3
113851,22.02,16.02,6
113854,4,5,-1
113869,6,0,6
113872,2,3,-1
113885,27.01,22.01,5
113890,0,7,-7
113908,8,9,-1
113921,106,109,-3
113950,6,2,4
113976,47,19,28
113992,2,4,-2
113995,111,143,-32
114002,8,12,-4
114006,2,3,-1
114009,21,7,14
114023,5,6,-1
114024,13.01,4.01,9
114027,3,1,2
114030,22,23,-1
114032,5,6,-1
114034,17,14,3
114036,20,15,5
114049,3,6,-3
114066,2,3,-1
114070,3,5,-2
114076,2,3,-1
114078,1,2,-1
114081,6,7,-1
114104,36,30,6
114106,11.01,14.01,-3
114128,8,11,-3
114156,6,7,-1
114157,20,13,7
114159,17.01,20.01,-3
114161,23.02,29.02,-6
114164,6,3,3
114165,2,3,-1
114173,38.01,30.01,8
114178,0,8,-8
114182,11,9,2
114194,71.01,40.01,31
114195,21.02,9.02,12
114200,10,11,-1
114210,4,5,-1
114218,6,4,2
114236,1,2,-1
114271,0,1,-1
114274,85,86,-1
114275,11,10,1
114317,2,0,2
114325,5,6,-1
114363,7,8,-1
114366,1,2,-1
114368,30,27,3
114411,0,2,-2
114413,12,10,2
114433,1,2,-1
114442,30,31,-1
114480,2,3,-1
114482,2,3,-1
114505,9,5,4
114515,0,6,-6
114526,2,3,-1
114528,16,17,-1
114530,5,9,-4
114550,1,7,-6
114556,65,45,20
114557,2,0,2
114566,9.01,10.01,-1
114573,12,10,2
114574,11,12,-1
114583,34.02,19.02,15
114588,2,7,-5
114597,86,89,-3
114600,9,11,-2
114602,10,12,-2
114605,7,8,-1
114612,1,2,-1
114613,0,15,-15
114632,74,78,-4
114641,5,3,2
114643,6,7,-1
114651,18,21,-3
114656,3,4,-1
114658,2,3,-1
114659,19,15,4
114691,54,35,19
114694,20,21,-1
114695,43,41,2
114696,6,4,2
114711,0,6,-6
114718,10,8,2
114719,10,11,-1
114731,25,29,-4
114733,41,13,28
114734,11,12,-1
114755,26.01,20.01,6
114770,5,2,3
114774,25.02,28.02,-3
114787,16,10,6
114793,40,26,14
114841,0,1,-1
114934,16,10,6
114937,11,5,6
114938,45.04,49.04,-4
114956,12.02,1.02,11
114982,4,5,-1
114989,2,0,2
114996,103,193,-90
115002,18,12,6
115003,36,40,-4
115005,16,0,16
115006,1,3,-2
115015,1,3,-2
115019,28.98,31.98,-3
115030,30,35,-5
115033,11,14,-3
115035,12,10,2
115038,8,7,1
115040,3,4,-1
115047,7,6,1
115051,29,31,-2
115062,0,1,-1
115069,48,36,12
115070,12,5,7
115079,7,8,-1
115082,7,8,-1
115092,17,11,6
115093,19.97,23.31,-3.34
115094,1,2,-1
115098,10,12,-2
115100,24,27,-3
115126,0,1,-1
115139,481,499,-18
115162,4,5,-1
115165,4,6,-2
115171,0,1,-1
115172,4,7,-3
115173,3,4,-1
115174,0,1,-1
115195,1,2,-1
115198,3,2,1
115207,27,28,-1
115208,13,15,-2
115217,8,6,2
115220,17,14,3
115221,26,28,-2
115227,6,7,-1
115245,6,8,-2
115252,2,3,-1
115257,167,187,-20
115272,2.01,11.01,-9
115273,90.02,163.02,-73
115276,2,3,-1
115283,0,1,-1
115287,5,6,-1
115290,18,19,-1
115291,11,6,5
115299,7,8,-1
115300,16,8,8
115307,18,20,-2
115309,2,3,-1
115317,13,14,-1
115319,0,3,-3
115325,8,9,-1
115329,7,2,5
115330,8,9,-1
115362,9,10,-1
115371,15,13,2
115374,2,4,-2
115380,2,3,-1
115381,28,27,1
115382,0,3,-3
115399,2,3,-1
115402,6,7,-1
115415,8,2,6
115423,3,0,3
115431,13,7,6
115440,3,4,-1
115447,0,1,-1
115449,218.54,246.54,-28
115454,10.02,7.02,3
115462,3,4,-1
115464,2,4,-2
115477,12,11,1
115478,5,15,-10
115479,36,44,-8
115482,25,16,9
115486,43,48,-5
115490,100,101,-1
115491,17,20,-3
115492,10,7,3
115503,1,2,-1
115506,49,56,-7
115518,84,74,10
115519,17,18,-1
115528,19,116,-97
115530,18,21,-3
115531,12,13,-1
115534,33,23,10
115540,1,2,-1
115541,10,12,-2
115542,2,0,2
115549,16,18,-2
115550,7,8,-1
115554,20,14,6
115557,9,6,3
115558,10,18,-8
115565,2,4,-2
115567,21,25,-4
115570,84.02,55.02,29
115576,23,8,15
115577,3,5,-2
115588,7,21,-14
115591,15,18,-3
115597,62.01,68.01,-6
115599,86.02,89.02,-3
115619,8,10,-2
115621,1,2,-1
115626,10,18,-8
115636,7,8,-1
115645,31,24,7
115649,6,4,2
115656,24,15,9
115662,2,3,-1
115669,56,31,25
115671,84,100,-16
115675,4,1,3
115677,1,2,-1
115679,4,2,2
115682,3,1,2
115696,8,9,-1
115708,3,0,3
115713,87,94,-7
115720,14,16,-2
115725,2,1,1
115726,2,3,-1
115733,3,4,-1
115735,6,4,2
115736,72,79,-7
115737,42.02,45.02,-3
115739,14,17,-3
115750,6,3,3
115751,125,122,3
115752,7,6,1
115763,12,14,-2
115776,2,4,-2
115777,12,14,-2
115780,5,0,5
115782,39,42,-3
115784,1,2,-1
115785,13.02,15.02,-2
115789,20,0,20
115795,1,2,-1
115796,3,4,-1
115847,22,25,-3
115851,57,60,-3
115862,14,16,-2
115866,26,27,-1
115871,27,29,-2
115879,3,22,-19
115884,6,7,-1
115895,6,7,-1
115900,270,300,-30
115905,2,0,2
115907,12,14,-2
115914,8,9,-1
115916,40,42,-2
115917,7,11,-4
115926,20,22,-2
115931,26.01,21.01,5
115940,3,4,-1
115942,78,79,-1
115943,2,0,2
115945,0,1,-1
115953,20,21,-1
115961,8,11,-3
115965,7,9,-2
115966,12,8,4
115968,5768,1898,3870
115970,0,1,-1
115973,39.02,24.02,15
115974,23,17,6
115975,23,27,-4
115976,33.02,27.02,6
115981,32,26,6
115983,18,14,4
115984,5,10,-5
115987,14,11,3
115989,8,14,-6
115992,87.02,96.02,-9
115993,96,76,20
116001,7,4,3
116021,57,41,16
116023,46,87,-41
116024,39,29,10
116025,32,41,-9
116044,57,70,-13
116045,5,7,-2
116051,51.01,55.01,-4
116054,6,6.5,-0.5
116057,21,13,8
116061,17,13,4
116067,25,29,-4
116070,3,4,-1
116089,5,6,-1
116090,4,0,4
116101,474.95,890.61,-415.66
116129,34,35,-1
116195,28,31,-3
116208,9.01,12.01,-3
116252,41,44,-3
116253,16.02,19.02,-3
116254,2,1,1
116287,0,1,-1
116305,2,0,2
116329,16.01,19.01,-3
116338,13,5,8
116352,15,33,-18
116358,50,31,19
116359,18.01,4.01,14
116360,64.01,67.01,-3
116368,1,0,1
116377,3,6,-3
116387,3,4,-1
116416,13.03,7.03,6
116419,14,5,9
116423,18,22,-4
116425,0,1,-1
116426,0,2,-2
116428,100,20,80
116430,25,27,-2
116435,3,4,-1
116443,45.02,49.02,-4
116445,5,6,-1
116446,5,3,2
116464,16,23,-7
116465,9,11,-2
116467,795,855,-60
116473,3,4,-1
116475,1,2,-1
116476,28.01,40.01,-12
116493,27.02,18.02,9
116499,0,1,-1
116501,23,15,8
116502,4,5,-1
116508,77,25,52
116512,27,30,-3
116513,50,53,-3
116519,4,6,-2
116522,35,13,22
116539,19,11,8
116542,10,14,-4
116554,18,22,-4
116559,1,2,-1
116560,10.01,13.01,-3
116565,10,11,-1
116568,5,4,1
116577,7,6,1
116580,10,14,-4
116581,7,9,-2
116590,9.02,15.02,-6
116591,240.04,168.04,72
116594,0,1,-1
116599,0,1,-1
116603,3,1,2
116609,3,2,1
116610,11,12,-1
116630,4,6,-2
116636,2,4,-2
116643,18.5,15.5,3
116647,3,0,3
116653,20,22,-2
116654,28,30,-2
116682,21,23,-2
116688,12,10,2
116689,24,25,-1
116690,2,3,-1
116692,45,0,45
116704,5,0,5
116705,3,0,3
116739,18,19,-1
116747,6,5,1
116815,60,71,-11
116822,7,2,5
116871,22.02,18.02,4
116872,23,12,11
116874,4,10,-6
116889,6,8,-2
116890,27,33,-6
116893,8,2,6
116913,4,24,-20
116916,12,8,4
116919,5,2,3
116931,55.01,63.01,-8
116951,6,0,6
116954,19,20,-1
116959,1,2,-1
116978,8,3,5
116984,1,2,-1
116986,2,3,-1
117024,5,9,-4
117026,12,14,-2
117028,47,51,-4
117029,4,5,-1
117039,4,6,-2
117089,19,13,6
117123,0,80,-80
117143,10,0,10
117162,6,2,4
117186,3,0,3
117199,28,42,-14
117200,7,12,-5
117201,35,45,-10
117208,3,4,-1
117211,26,29,-3
117215,2,4,-2
117221,31,28,3
117226,20,14,6
117255,1,2,-1
117258,7,5,2
117259,4,7,-3
117260,0,1,-1
117264,8,2,6
117288,11,12,-1
117337,9,8,1
117338,4,5,-1
117345,16,17,-1
117347,3,7,-4
117355,9,10,-1
117359,83.5,91.5,-8
117360,9,0,9
117373,4,6,-2
117380,12,18,-6
117381,41.01,36.01,5
117388,290.2,305.2,-15
117398,7,8,-1
117422,3,0,3
117424,4,5,-1
117429,1,0,1
117430,2,0,2
117449,32,34,-2
117450,193,135,58
117451,286,301,-15
117454,90,120,-30
117465,3,4,-1
117480,5.98,6.98,-1
117486,16,18,-2
117492,33,29,4
117499,36,39,-3
117554,118,131,-13
117565,2,5,-3
117569,7,6,1
117570,91,134,-43
117572,10,16,-6
117600,21,22,-1
117639,37,52,-15
117655,7,0,7
117657,4,6,-2
117658,18,21,-3
117660,180,120,60
117672,21,19,2
117677,4,6,-2
117691,4,6,-2
117694,3,11,-8
117709,68.96,93.96,-25
117713,10,13,-3
117715,1,2,-1
117721,1,4,-3
117736,2,0,2
117742,15,5,10
117748,440,90,350
117751,55,5,50
117764,21,16,5
117767,10,1,9
117792,9,0,9
117793,16,19,-3
117807,20,25,-5
117817,11,14,-3
117826,1,2,-1
117846,262,271,-9
117867,8,9,-1
117869,12,18,-6
117890,0,1,-1
117905,2,4,-2
117972,6,0,6
117974,4,5,-1
117975,9,10,-1
118007,2,4,-2
118009,0,2,-2
118024,9,10,-1
118031,3,0,3
118037,2,6,-4
118043,7,9,-2
118055,7,10,-3
118056,4,8,-4
118070,1,2,-1
118094,20,0,20
118107,10,0,10
118112,1,2,-1
118123,17,18,-1
118133,4,7,-3
118151,4,5,-1
118175,6,10,-4
118181,9,12,-3
118212,0,20,-20
118215,15,0,15
118221,60,0,60
118222,30,0,30
118223,30,0,30
118230,2,0,2
118243,10,0,10
118254,3,0,3
